loc_rowid,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_eqt
1302,Transit,2018,K2,48.32422200,3.600,0.321,12.60000,0.03970,1.480000,
1303,Transit,2018,K2,8.35788100,2.560,0.228,7.08000,0.02230,2.320000,848
1304,Transit,2018,K2,17.04286830,4.189,0.374,16.30000,0.05140,1.220000,716
1305,Transit,2019,K2,3.35960550,1.423,0.127,2.61000,0.00822,4.980000,1230
1306,Transit,2019,K2,7.45001770,2.438,0.218,6.52000,0.02050,2.470000,943
1307,Transit,2018,K2,3.22539930,1.730,0.154,6.90000,0.02171,7.200000,913
1308,Transit,2018,K2,7.37448970,2.850,0.254,12.40000,0.03901,2.900000,694
1309,Transit,2018,K2,2.84988300,1.364,0.122,2.43000,0.00766,5.260000,
1310,Transit,2018,K2,1.05979000,1.400,0.125,2.54000,0.00800,5.090000,
1311,Transit,2018,K2,22.77987800,3.286,0.293,10.80000,0.03400,1.670000,
1312,Transit,2018,K2,3.40516400,2.302,0.205,5.91000,0.01860,2.660000,
1313,Transit,2018,K2,9.69510100,1.371,0.122,2.45000,0.00772,5.230000,
1314,Transit,2018,K2,7.05578400,3.046,0.272,9.51000,0.02990,1.850000,
1315,Transit,2018,K2,26.67226300,1.996,0.178,4.64000,0.01460,3.210000,
1316,Transit,2018,K2,18.29454900,2.795,0.249,8.22000,0.02590,2.070000,
1317,Transit,2018,K2,12.48749000,2.606,0.232,7.30000,0.02300,2.270000,
1318,Transit,2018,K2,4.19094800,1.679,0.150,3.46000,0.01090,4.020000,
1319,Transit,2018,K2,2.08061500,0.869,0.077,0.58600,0.00184,4.920000,
1320,Transit,2015,K2,9.32503800,1.840,0.164,4.04000,0.01270,2.700000,500
1321,Transit,2015,K2,15.50192000,2.490,0.222,6.76000,0.02130,5.400000,420
1322,Transit,2018,K2,0.57023000,0.860,0.077,0.56600,0.00178,4.890000,
1323,Transit,2018,K2,0.66953200,1.300,0.116,2.24000,0.00705,5.600000,
1324,Transit,2018,K2,9.79551000,2.520,0.225,6.90000,0.02170,2.370000,542
1325,Transit,2018,K2,8.13087000,1.514,0.135,2.90000,0.00913,4.590000,
1326,Transit,2018,K2,8.59680200,2.430,0.217,6.48000,0.02040,2.480000,1006
1327,Transit,2018,K2,8.26964800,2.124,0.189,5.16000,0.01620,2.960000,
1328,Transit,2018,K2,2.17480000,1.750,0.156,8.00000,0.02517,8.200000,1103
1329,Transit,2018,K2,14.07452400,3.579,0.319,12.50000,0.03930,1.500000,
1330,Transit,2018,K2,8.67988500,2.569,0.229,7.13000,0.02240,2.310000,
1331,Transit,2018,K2,3.90128700,1.348,0.120,2.38000,0.00750,5.340000,
1332,Transit,2018,K2,6.66767000,1.438,0.128,2.66000,0.00837,4.910000,
1333,Transit,2018,K2,11.13727800,2.576,0.230,7.16000,0.02250,2.300000,
1334,Transit,2015,K2,0.38107300,2.300,0.205,444.96200,1.40000,,2100
1335,Transit,2018,K2,13.68325600,2.390,0.213,6.30000,0.01980,2.540000,758
1336,Transit,2018,K2,2.39909400,1.679,0.150,3.46000,0.01090,4.020000,
1337,Transit,2018,K2,15.38706300,2.390,0.213,6.30000,0.01980,2.540000,801
1338,Transit,2018,K2,0.50557000,0.890,0.079,0.64000,0.00201,4.990000,2271
1339,Transit,2018,K2,4.56254600,1.500,0.134,2.86000,0.00899,4.660000,1091
1340,Transit,2018,K2,4.47904000,1.560,0.139,3.05000,0.00961,4.410000,1002
1341,Transit,2018,K2,10.09489000,2.410,0.215,6.39000,0.02010,2.510000,764
1342,Transit,2018,K2,15.87209000,3.490,0.311,12.00000,0.03770,1.550000,902
1343,Transit,2018,K2,3.27108000,1.540,0.137,2.99000,0.00940,4.500000,1120
1344,Transit,2018,K2,13.62183200,1.666,0.149,3.41000,0.01070,4.060000,
1345,Transit,2018,K2,2.69828000,1.210,0.108,1.92000,0.00606,5.960000,914
1346,Transit,2018,K2,0.58421600,1.000,0.089,2.49000,0.00783,8.900000,1818
1347,Transit,2018,K2,8.32727000,2.030,0.181,21.30000,0.06702,12.800000,750
1348,Transit,2018,K2,2.86041000,1.960,0.175,4.50000,0.01420,3.280000,1529
1349,Transit,2018,K2,13.84190100,2.500,0.223,6.80000,0.02140,2.390000,
1350,Transit,2018,K2,11.16845400,11.209,1.000,126.49634,0.39800,0.405000,1030
1351,Transit,2018,K2,2.46750000,1.343,0.120,11.26000,0.03543,26.260000,1121
1352,Transit,2018,K2,7.06005000,1.281,0.114,12.81000,0.04030,33.910000,790
1353,Transit,2018,K2,24.36450000,2.358,0.210,21.14000,0.06651,8.850000,523
1354,Transit,2018,K2,2.18053539,16.197,1.445,433.20012,1.36300,0.562000,1828
1355,Transit,2018,K2,3.20466000,14.572,1.300,273.33380,0.86000,0.560000,1587
1356,Transit,2018,K2,5.24000000,1.100,0.098,1.37000,0.00430,5.660000,502
1357,Transit,2018,K2,7.77500000,1.000,0.089,0.97200,0.00306,5.340000,427
1358,Transit,2018,K2,10.11500000,1.100,0.098,1.37000,0.00430,5.660000,399
1359,Transit,2016,K2,20.88977000,5.400,0.482,19.00000,0.05978,0.640000,709
1360,Transit,2016,K2,42.33910000,7.500,0.669,15.40000,0.04845,0.200000,560
1361,Transit,2018,K2,6.03400000,2.000,0.178,4.66000,0.01470,3.200000,586
1362,Transit,2018,K2,20.52300000,1.800,0.161,3.89000,0.01230,3.670000,389
1363,Transit,2018,K2,26.81990000,2.550,0.227,7.04000,0.02210,2.330000,507
1364,Transit,2018,K2,6.51389000,2.540,0.227,6.99000,0.02200,2.340000,416
1365,Transit,2018,K2,11.54182000,2.170,0.194,5.35000,0.01680,2.880000,1035
1366,Transit,2018,K2,24.94598000,2.010,0.179,4.70000,0.01480,3.180000,801
1367,Transit,2018,K2,21.06884000,1.750,0.156,3.71000,0.01170,3.800000,638
1368,Transit,2018,K2,11.89307000,4.340,0.387,17.40000,0.05460,1.170000,923
1369,Transit,2018,K2,5.76918000,3.490,0.311,12.00000,0.03770,1.550000,977
1370,Transit,2018,K2,2.25021000,2.120,0.189,5.14000,0.01620,2.960000,979
1371,Transit,2018,K2,6.49424000,2.190,0.195,5.43000,0.01710,2.840000,688
1372,Transit,2018,K2,7.17256000,2.570,0.229,7.13000,0.02240,2.310000,886
1373,Transit,2018,K2,12.40900000,2.790,0.249,8.20000,0.02580,2.070000,1061
1374,Transit,2015,K2,3.48456408,3.440,0.306,24.50000,0.07709,3.310000,494
1375,Transit,2018,K2,4.01457000,2.440,0.218,6.53000,0.02050,2.470000,958
1376,Transit,2018,K2,9.30075000,2.350,0.210,6.12000,0.01930,2.590000,437
1377,Transit,2018,K2,13.81513000,1.740,0.155,3.68000,0.01160,3.840000,639
1378,Transit,2018,K2,4.00167000,12.670,1.130,,,,1238
1379,Transit,2018,K2,4.09639000,1.630,0.145,3.29000,0.01040,4.170000,791
1380,Transit,2018,K2,12.11839000,2.190,0.195,5.43000,0.01710,2.840000,551
1381,Transit,2018,K2,1.96417000,2.900,0.259,8.75000,0.02750,1.970000,1034
1382,Transit,2018,K2,5.52011000,2.630,0.235,7.41000,0.02330,2.240000,845
1383,Transit,2018,K2,1.60588000,0.830,0.074,0.49800,0.00157,4.790000,789
1384,Transit,2018,K2,19.09210000,3.000,0.268,9.27000,0.02920,1.890000,831
1385,Transit,2018,K2,15.48043000,2.320,0.207,5.99000,0.01890,2.640000,795
1386,Transit,2016,K2,14.56650000,2.670,0.238,7.61000,0.02390,2.200000,430
1387,Transit,2018,K2,2.62666570,17.396,1.552,451.31860,1.42000,0.500000,1957
1388,Transit,2018,K2,11.63347800,9.528,0.850,59.75174,0.18800,0.380000,1046
1389,Transit,2018,K2,50.81894700,2.410,0.215,14.80000,0.04657,5.700000,470
1390,Transit,2018,K2,5.84000200,2.231,0.199,5.61000,0.01760,2.780000,496
1391,Transit,2018,K2,19.66030200,2.668,0.238,7.60000,0.02390,2.200000,331
1392,Transit,2018,K2,2.36917200,1.710,0.153,6.54000,0.02058,7.100000,
1393,Transit,2018,K2,0.65852400,3.300,0.294,11.26782,0.03545,1.770000,1515
1394,Transit,2018,K2,7.81400000,0.705,0.063,0.29013,0.00091,4.510000,664
1395,Transit,2018,K2,14.69700000,2.930,0.261,8.90000,0.02800,2.030000,538
1396,Transit,2018,K2,19.48200000,2.730,0.244,14.30000,0.04499,2.210000,490
1397,Transit,2018,K2,2.15167600,1.500,0.134,2.86000,0.00899,4.660000,1136
1398,Transit,2018,K2,9.32752700,2.690,0.240,7.70000,0.02420,2.170000,696
1399,Transit,2019,K2,4.52859800,1.490,0.133,2.83000,0.00889,4.700000,888
1400,Transit,2019,K2,6.13124300,1.330,0.119,2.33000,0.00733,5.440000,801
1401,Transit,2019,K2,26.27057000,2.230,0.199,5.60000,0.01760,2.770000,492
1402,Transit,2018,K2,4.14496500,1.570,0.140,3.09000,0.00972,4.390000,1429
1403,Transit,2016,K2,6.77131500,4.480,0.400,30.90000,0.09722,1.870000,902
1404,Transit,2018,K2,1.54306900,1.380,0.123,2.48000,0.00780,5.190000,1203
1405,Transit,2018,K2,4.40002800,2.950,0.263,9.01000,0.02830,1.930000,848
1406,Transit,2018,K2,8.56242100,7.280,0.649,41.80000,0.13100,0.595000,893
1407,Transit,2018,K2,14.45367560,3.130,0.279,9.96000,0.03130,1.780000,747
1408,Transit,2018,K2,11.71956630,3.050,0.272,9.53000,0.03000,1.850000,849
1409,Transit,2018,K2,14.13303140,2.080,0.186,4.98000,0.01570,3.040000,655
1410,Transit,2018,K2,3.28096260,2.340,0.209,6.08000,0.01910,2.610000,1166
1411,Transit,2018,K2,8.43883850,2.210,0.197,5.52000,0.01740,2.810000,653
1412,Transit,2018,K2,18.71826900,3.770,0.336,13.70000,0.04300,1.400000,583
1413,Transit,2018,K2,6.32676300,2.070,0.185,4.94000,0.01550,3.060000,958
1414,Transit,2018,K2,3.33496600,2.980,0.266,9.17000,0.02880,1.900000,1711
1415,Transit,2018,K2,7.12260500,1.210,0.108,1.92000,0.00606,5.960000,879
1416,Transit,2016,K2,2.26045500,2.320,0.207,5.99000,0.01890,2.640000,568
1417,Transit,2018,K2,19.89526000,7.500,0.669,37.10000,0.11673,0.480000,787
1418,Transit,2018,K2,8.68772100,8.180,0.730,50.90000,0.16000,0.511000,665
1419,Transit,2018,K2,4.16978300,2.500,0.223,6.80000,0.02140,2.390000,1057
1420,Transit,2018,K2,1.92103600,3.520,0.314,12.20000,0.03830,1.540000,1186
1421,Transit,2018,K2,4.79506900,2.780,0.248,8.15000,0.02560,2.080000,653
1422,Transit,2018,K2,3.47174500,2.590,0.231,9.68000,0.03046,3.070000,1089
1423,Transit,2018,K2,7.13804800,3.530,0.315,15.68000,0.04933,1.950000,741
1424,Transit,2018,K2,10.45582000,2.480,0.221,6.50000,0.02045,,620
1425,Transit,2018,K2,14.76289000,1.950,0.174,10.70000,0.03367,,501
1426,Transit,2018,K2,27.35900000,2.100,0.187,5.06000,0.01590,3.000000,347
1427,Transit,2018,K2,14.89329100,9.494,0.847,100.11645,0.31500,0.643000,804
1428,Transit,2018,K2,31.39346300,1.900,0.170,4.27000,0.01340,3.420000,226
1429,Transit,2019,K2,13.15696900,9.100,0.812,61.00000,0.19200,0.445000,753
1430,Transit,2016,K2,3.25883210,13.339,1.190,232.01590,0.73000,0.530000,1171
1431,Transit,2019,K2,9.21165000,3.060,0.273,10.90000,0.03430,4.100000,1230
1432,Transit,2019,K2,48.36685000,11.276,1.006,246.00042,0.77400,1.010000,676
1433,Transit,2019,K2,2.22517700,1.589,0.142,6.49000,0.02042,8.840000,
1434,Transit,2019,K2,16.98410000,2.630,0.235,24.50000,0.07709,7.400000,795
1435,Transit,2019,K2,13.12250000,2.450,0.219,6.57000,0.02070,2.450000,750
1436,Transit,2019,K2,2.50387000,1.660,0.148,3.39000,0.01070,4.070000,1425
1437,Transit,2018,K2,4.02486700,10.054,0.897,106.47305,0.33500,0.612000,852
1438,Transit,2015,K2,10.05462600,1.980,0.177,6.48000,0.02039,3.700000,504
1439,Transit,2015,K2,24.64658200,1.560,0.139,2.14000,0.00673,2.980000,374
1440,Transit,2015,K2,44.55646000,1.530,0.136,2.80007,0.00881,5.620000,282
1441,Transit,2016,K2,4.09850300,11.646,1.039,184.02357,0.57900,0.640000,1092
1442,Transit,2019,K2,3.38628000,9.916,0.884,70.60000,0.22200,0.398000,
1443,Transit,2016,K2,1.25785000,11.882,1.060,563.83042,1.77400,1.850000,
1444,Transit,2020,K2,3.14431890,0.950,0.085,0.80900,0.00254,5.180000,460
1445,Transit,2020,K2,1.13300000,1.330,0.119,2.33000,0.00733,5.440000,841
1446,Transit,2020,K2,5.26000000,1.830,0.163,4.01000,0.01260,3.600000,423
1447,Transit,2020,K2,6.22000000,2.930,0.261,8.91000,0.02800,1.950000,432
1448,Transit,2020,K2,7.01000000,1.660,0.148,3.39000,0.01070,4.070000,456
1449,Transit,2020,K2,26.68000000,2.790,0.249,8.20000,0.02580,2.070000,641
1450,Transit,2016,K2,8.99200000,5.299,0.473,15.00000,0.04720,0.550000,837
1451,Transit,2016,K2,20.66093000,3.134,0.280,8.10000,0.02549,1.430000,634
1452,Transit,2016,K2,31.71701000,3.484,0.311,6.70000,0.02108,0.870000,550
1453,Transit,2019,K2,4.34934000,1.212,0.108,2.10000,0.00661,6.300000,1066
1454,Transit,2020,K2,1.99500000,2.620,0.234,7.37000,0.02320,2.250000,698
1455,Transit,2020,K2,2.29800000,1.950,0.174,4.46000,0.01400,3.310000,701
1456,Transit,2020,K2,8.20500000,1.920,0.171,4.35000,0.01370,3.380000,635
1457,Transit,2020,K2,24.93000000,2.100,0.187,5.06000,0.01590,3.000000,318
1458,Transit,2020,K2,3.26200000,2.430,0.217,6.48000,0.02040,2.480000,707
1459,Transit,2020,K2,6.93000000,2.200,0.196,5.48000,0.01720,2.830000,423
1460,Transit,2020,K2,1.25600000,2.280,0.203,5.82000,0.01830,2.700000,1114
1461,Transit,2020,K2,12.45512250,8.676,0.774,82.63580,0.26000,0.694000,650
1462,Transit,2016,K2,5.42486500,5.040,0.450,1175.97100,3.70000,,850
1463,Transit,2016,K2,13.77479800,2.770,0.247,8.10000,0.02550,2.090000,969
1464,Transit,2021,K2,9.39897700,1.790,0.160,3.86000,0.01210,3.700000,909
1465,Transit,2018,K2,22.99659100,2.720,0.243,7.85000,0.02470,2.140000,673
1466,Transit,2016,K2,17.70632000,2.200,0.196,5.48000,0.01720,2.830000,266
1467,Transit,2018,K2,14.75928700,6.180,0.551,31.60000,0.09950,0.736000,826
1468,Transit,2018,K2,5.11398100,5.650,0.504,27.20000,0.08540,0.829000,1380
1469,Transit,2016,K2,12.28321100,2.210,0.197,5.52000,0.01740,2.810000,949
1470,Transit,2016,K2,21.19473300,1.220,0.109,1.98000,0.00624,5.990000,569
1471,Transit,2016,K2,16.27356300,2.620,0.234,7.37000,0.02320,2.250000,850
1472,Transit,2016,K2,3.85061400,1.030,0.092,1.08000,0.00340,5.430000,783
1473,Transit,2019,K2,19.50742800,1.920,0.171,4.35000,0.01370,3.380000,508
1474,Transit,2016,K2,2.99563480,13.750,1.227,539.67534,1.69800,0.940000,1687
1475,Transit,2016,K2,29.74045100,3.360,0.300,11.20000,0.03540,1.620000,606
1476,Transit,2018,K2,36.55255100,3.210,0.286,10.40000,0.03270,1.730000,598
1477,Transit,2018,K2,11.56105200,2.030,0.181,4.78000,0.01500,3.140000,861
1478,Transit,2019,K2,2.78717400,1.650,0.147,3.36000,0.01060,4.110000,653
1479,Transit,2018,K2,7.67697200,2.020,0.180,4.74000,0.01490,3.160000,465
1480,Transit,2018,K2,3.35585000,1.590,0.142,3.15000,0.00993,4.310000,722
1481,Transit,2016,K2,10.36743700,2.110,0.188,5.10000,0.01600,2.980000,437
1482,Transit,2016,K2,26.20144600,2.260,0.202,5.73000,0.01800,2.730000,450
1483,Transit,2016,K2,7.18725700,2.410,0.215,6.39000,0.02010,2.510000,640
1484,Transit,2018,K2,4.68841800,3.260,0.291,10.70000,0.03360,1.700000,908
1485,Transit,2018,K2,12.55017100,2.670,0.238,7.61000,0.02390,2.200000,655
1486,Transit,2016,K2,9.03217800,1.380,0.123,2.48000,0.00780,5.190000,518
1487,Transit,2016,K2,2.39996400,1.320,0.118,2.30000,0.00724,5.500000,979
1488,Transit,2016,K2,5.60835200,1.930,0.172,4.38000,0.01380,3.350000,766
1489,Transit,2021,K2,4.16387300,1.540,0.137,2.99000,0.00940,4.500000,1158
1490,Transit,2016,K2,19.99194400,2.740,0.244,7.95000,0.02500,2.120000,687
1491,Transit,2016,K2,7.80616400,2.540,0.227,6.99000,0.02200,2.340000,934
1492,Transit,2021,K2,3.66591200,1.370,0.122,2.45000,0.00771,5.240000,1160
1493,Transit,2018,K2,8.23488500,1.920,0.171,4.35000,0.01370,3.380000,885
1494,Transit,2018,K2,14.87138700,2.230,0.199,5.60000,0.01760,2.770000,727
1495,Transit,2021,K2,15.46680500,5.550,0.495,26.30000,0.08290,0.845000,735
1496,Transit,2016,K2,3.79330600,1.560,0.139,3.05000,0.00961,4.410000,543
1497,Transit,2021,K2,5.73856470,2.250,0.201,5.69000,0.01790,2.740000,1066
1498,Transit,2021,K2,21.02673660,2.290,0.204,5.86000,0.01840,2.680000,624
1499,Transit,2021,K2,16.34886370,3.720,0.332,13.40000,0.04200,1.430000,735
1500,Transit,2021,K2,11.25102850,2.680,0.239,7.65000,0.02410,2.180000,888
1501,Transit,2016,K2,1.42261400,1.430,0.128,3.90000,0.01227,7.200000,1224
1502,Transit,2016,K2,5.34088800,3.200,0.285,7.80000,0.02454,1.300000,788
1503,Transit,2022,K2,23.44817200,2.906,0.259,8.78000,0.02760,1.970000,
1504,Transit,2022,K2,15.93703900,2.359,0.210,6.16000,0.01940,2.580000,
1505,Transit,2022,K2,20.64509900,2.413,0.215,6.41000,0.02020,2.510000,
1506,Transit,2022,K2,5.02559800,1.332,0.119,2.34000,0.00735,5.440000,
1507,Transit,2022,K2,9.66018600,1.361,0.121,2.42000,0.00762,5.270000,
1508,Transit,2022,K2,20.20108500,1.948,0.174,4.45000,0.01400,3.310000,
1509,Transit,2022,K2,5.76161200,1.313,0.117,2.28000,0.00717,5.530000,
1510,Transit,2016,K2,4.44117000,1.610,0.144,3.22000,0.01010,4.240000,974
1511,Transit,2016,K2,6.42904000,2.750,0.245,8.00000,0.02520,2.110000,861
1512,Transit,2016,K2,14.09189000,2.730,0.244,7.90000,0.02490,2.130000,663
1513,Transit,2022,K2,2.14084000,3.207,0.286,10.40000,0.03270,1.730000,
1514,Transit,2022,K2,3.11490500,13.024,1.162,,,,
1515,Transit,2022,K2,9.84407700,2.945,0.263,8.98000,0.02830,1.930000,
1516,Transit,2022,K2,11.02066000,2.061,0.184,4.90000,0.01540,3.080000,
1517,Transit,2022,K2,4.52195300,1.593,0.142,3.16000,0.00996,4.300000,
1518,Transit,2022,K2,16.43445000,2.213,0.197,5.53000,0.01740,2.800000,
1519,Transit,2022,K2,14.45389500,2.243,0.200,5.66000,0.01780,2.760000,
1520,Transit,2022,K2,5.77647500,1.736,0.155,3.66000,0.01150,3.840000,
1521,Transit,2022,K2,12.83223500,1.693,0.151,3.51000,0.01100,3.970000,
1522,Transit,2022,K2,2.06043800,2.880,0.257,8.65000,0.02720,1.990000,
1523,Transit,2022,K2,8.77724700,2.181,0.195,5.40000,0.01700,2.860000,
1524,Transit,2016,K2,4.01593000,1.906,0.170,19.06980,0.06000,17.500000,1184
1525,Transit,2016,K2,10.56103000,2.420,0.216,9.90000,0.03115,3.600000,858
1526,Transit,2022,K2,9.40131200,2.729,0.243,7.89000,0.02480,2.130000,
1527,Transit,2022,K2,7.93893340,1.075,0.096,1.26000,0.00396,5.570000,
1528,Transit,2022,K2,16.03465600,2.000,0.178,4.66000,0.01470,3.200000,
1529,Transit,2022,K2,26.80302300,1.689,0.151,3.50000,0.01100,3.990000,
1530,Transit,2022,K2,21.70015600,2.072,0.185,4.95000,0.01560,3.060000,
1531,Transit,2022,K2,1.86596200,1.564,0.140,3.07000,0.00965,4.410000,
1532,Transit,2022,K2,2.23152700,1.076,0.096,1.26000,0.00398,5.560000,
1533,Transit,2022,K2,4.19476600,1.191,0.106,1.82000,0.00572,5.920000,
1534,Transit,2022,K2,6.67958200,1.392,0.124,2.52000,0.00792,5.130000,
1535,Transit,2022,K2,9.71504300,1.345,0.120,2.37000,0.00747,5.350000,
1536,Transit,2022,K2,13.62749000,2.222,0.198,5.57000,0.01750,2.790000,
1537,Transit,2022,K2,2.38086700,1.539,0.137,2.98000,0.00939,4.490000,
1538,Transit,2022,K2,7.47322300,2.320,0.207,5.99000,0.01890,2.640000,
1539,Transit,2022,K2,28.73532700,7.322,0.653,42.20000,0.13300,0.591000,
1540,Transit,2022,K2,6.33906900,3.660,0.327,13.00000,0.04090,1.460000,
1541,Transit,2022,K2,8.58404300,2.184,0.195,5.41000,0.01700,2.850000,
1542,Transit,2022,K2,20.85133700,2.040,0.182,4.82000,0.01520,3.120000,
1543,Transit,2016,K2,4.60543000,6.277,0.560,28.60470,0.09000,0.500000,1670
1544,Transit,2022,K2,3.31279200,4.662,0.416,19.60000,0.06170,1.060000,
1545,Transit,2022,K2,4.62265400,1.371,0.122,2.45000,0.00772,5.220000,
1546,Transit,2022,K2,15.39872300,1.850,0.165,4.08000,0.01280,3.540000,
1547,Transit,2022,K2,10.41318100,2.352,0.210,6.13000,0.01930,2.590000,
1548,Transit,2022,K2,5.09571700,1.692,0.151,3.51000,0.01100,3.980000,
1549,Transit,2022,K2,4.80335200,2.597,0.232,7.26000,0.02280,2.280000,
1550,Transit,2022,K2,8.49128200,3.395,0.303,11.40000,0.03600,1.600000,
1551,Transit,2022,K2,0.67386200,1.579,0.141,3.12000,0.00981,4.350000,
1552,Transit,2022,K2,25.76051000,3.124,0.279,9.93000,0.03120,1.790000,
1553,Transit,2022,K2,3.57232600,2.417,0.216,6.42000,0.02020,2.500000,
1554,Transit,2022,K2,6.39302500,2.274,0.203,5.79000,0.01820,2.710000,
1555,Transit,2022,K2,18.78783900,5.098,0.455,22.80000,0.07180,0.946000,
1556,Transit,2022,K2,0.75997800,6.049,0.540,30.50000,0.09590,0.757000,
1557,Transit,2015,K2,10.00341700,2.100,0.187,5.06000,0.01590,3.000000,563
1558,Transit,2022,K2,3.86505300,1.163,0.104,1.67000,0.00525,5.830000,
1559,Transit,2022,K2,6.29309900,2.262,0.202,5.74000,0.01810,2.730000,
1560,Transit,2022,K2,17.27474000,2.678,0.239,7.65000,0.02410,2.190000,
1561,Transit,2022,K2,33.58997900,5.333,0.476,24.60000,0.07750,0.891000,
1562,Transit,2022,K2,13.11536500,2.530,0.226,6.94000,0.02180,2.350000,
1563,Transit,2022,K2,3.43547100,4.569,0.408,18.90000,0.05960,1.090000,
1564,Transit,2022,K2,22.54940600,4.602,0.411,19.20000,0.06030,1.080000,
1565,Transit,2022,K2,4.94190700,1.283,0.114,2.19000,0.00690,5.700000,
1566,Transit,2022,K2,9.22453000,1.360,0.121,2.42000,0.00761,5.290000,
1567,Transit,2022,K2,20.97895900,1.677,0.150,3.45000,0.01090,4.020000,
1568,Transit,2022,K2,1.90808400,2.482,0.221,6.72000,0.02110,2.420000,
1569,Transit,2016,K2,6.68796000,2.150,0.192,5.27000,0.01660,2.910000,
1570,Transit,2016,K2,3.47114900,4.510,0.402,18.50000,0.05830,1.110000,939
1571,Transit,2019,K2,2.19888400,2.420,0.216,6.44000,0.02030,2.500000,1094
1572,Transit,2016,K2,5.65700000,2.433,0.217,6.50000,0.02040,2.480000,1211
1573,Transit,2016,K2,1.72926840,6.710,0.599,36.40000,0.11400,0.662000,
1574,Transit,2016,K2,19.15410000,2.050,0.183,4.86000,0.01530,3.100000,889
1575,Transit,2016,K2,31.63720000,1.890,0.169,4.23000,0.01330,3.440000,
1576,Transit,2016,K2,20.50650000,2.240,0.200,5.65000,0.01780,2.760000,
1577,Transit,2016,K2,2.77065000,1.930,0.172,4.38000,0.01380,3.350000,
1578,Transit,2015,K2,5.73594000,1.910,0.170,4.31000,0.01360,3.400000,565
1579,Transit,2015,K2,10.93241000,2.260,0.202,5.73000,0.01800,2.730000,456
1580,Transit,2016,K2,8.75290000,1.590,0.142,3.15000,0.00993,4.310000,
